mod,basis,sample,est,payer,toc,outcome,event_time,att,se
26,allages,all_cohorts,dr,mdcd,Total,spend_per_bene,1,26.6576211090969,132.455517076409
26,allages,all_cohorts,dr,mdcd,Total,spend_per_bene,2,-28.3068512061544,160.287051389281
26,allages,all_cohorts,dr,mdcd,Total,spend_per_bene,3,-239.975437270109,153.235748297876
26,allages,all_cohorts,dr,mdcd,Total,spend_per_bene,4,-156.306384389365,177.319856076895
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,-6,4.39480850334069,14.7706182340706
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,-5,-40.0473342894371,57.301943984903
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,-4,41.6734640180659,55.0317370390201
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,-3,2.75123385670262,26.9346266347743
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,-2,6.70222615915696,17.0207454926509
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,-1,29.9449839923066,14.7421581816789
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,0,163.139142230341,26.094707711334
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,1,244.749794433267,33.1643174423021
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,2,263.344890455536,33.9249343247835
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,3,242.116071974165,37.3873256026963
27,allages,all_cohorts,dr,mdcd,Total,spend_per_capita,4,252.515241496422,41.0157706406473
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,-6,-1.21188412818808,2.71892842327786
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,-5,6.44277349093163,8.15489051964701
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,-4,9.59102368235687,9.15156026936064
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,-3,1.55309294278001,4.51463057593559
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,-2,3.59538513702138,5.57046185986461
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,-1,-2.57581772770098,8.60718591751159
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,0,-4.86295380888841,10.9145295246762
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,1,-7.49372744941168,12.0579028908447
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,2,-6.12829497314803,11.9265273327159
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,3,5.592473564008,10.9563208700515
28,allages,all_cohorts,dr,mdcd,Total,spend_per_vol,4,5.97151309298484,14.0577833948098
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,-6,808.996860739004,285.58058788647
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,-5,-1514.29871242589,869.28322992579
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,-4,222.445726145738,1269.85525120774
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,-3,228.332769692002,721.610681497694
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,-2,406.382803570174,628.177372527611
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,-1,-117.763618083775,670.886878805577
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,0,395.209469766528,1042.34500002035
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,1,69.8070413398123,917.519658510417
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,2,-253.779212464651,1040.40965160563
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,3,-1721.49598097159,1074.28304344667
29,allages,all_cohorts,dr,mdcd,Total,vol_per_bene,4,-1439.20625691185,1277.94853537342
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,-6,-40.2575863569923,43.0522363344311
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,-5,-151.39333429885,124.934223090951
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,-4,40.8638974481373,166.467536371777
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,-3,3.70456545721914,82.6640064501432
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,-2,-27.5032930086391,68.8349700054906
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,-1,96.1123745187982,84.2326011906288
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,0,566.502987552923,126.399572491267
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,1,810.88942383056,132.381963866003
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,2,835.114970162468,161.054560610187
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,3,654.780466355902,195.526975628405
30,allages,all_cohorts,dr,mdcd,Total,vol_per_capita,4,655.095880705158,246.509654070943
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,-6,-25.4899468413896,9.00115755614212
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,-5,-15.8010894270386,21.0343470036444
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,-4,-2.16717241803073,27.7634076612267
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,-3,-15.6240696534003,13.3337389461658
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,-2,1.30190584689324,17.6470548836033
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,-1,-13.9706333553611,17.0933647043956
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,0,5.16916246105755,19.8377343506345
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,1,-7.66481450704177,21.7021014182115
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,2,-13.3593968313516,24.9121353310666
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,3,-75.016244518065,27.5175547259094
31,allages,all_cohorts,dr,mdcr,AM,spend_per_bene,4,-87.9302661333628,35.2236041963005
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,-6,0.44964389440344,1.47157152731547
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,-5,-1.98217752486934,2.15127668779938
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,-4,-1.11255440063304,3.58587420662084
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,-3,-1.46411962506006,2.19680381550285
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,-2,-0.0269940680129579,1.79095420147884
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,-1,-2.37897679438001,2.68697499661898
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,0,0.972913551610993,2.48019494008798
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,1,0.104494331630477,4.95347549775421
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,2,0.0390354658339054,8.37549555618471
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,3,-8.80324183618614,9.29480170851394
32,allages,all_cohorts,dr,mdcr,AM,spend_per_capita,4,-13.480707406821,12.0319605151023
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,-6,0.225132402324974,0.345571793311796
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,-5,-0.610989675358636,0.78950611943262
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,-4,-0.137720164040402,0.751329344512356
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,-3,-0.208661689114158,0.4531638925878
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,-2,-0.721711400256802,0.448032642630699
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,-1,-0.721796885249114,0.693573180545448
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,0,0.179837494073982,0.50005986987282
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,1,0.546542376813272,0.666532151485562
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,2,0.245355207954419,0.721464742971682
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,3,0.336609617282174,1.40992590182186
33,allages,all_cohorts,dr,mdcr,AM,spend_per_vol,4,-1.99636978337718,1.71285774840301
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,-6,-142.368731888132,56.9891298122247
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,-5,-20.6728913369448,79.2832933525139
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,-4,13.1473582770334,113.09264931998
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,-3,-57.5656781287489,70.8490072496625
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,-2,41.6925346532719,75.5472940133958
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,-1,-33.869602910811,66.3306914036836
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,0,-8.18252629514453,92.5125835543236
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,1,-100.785813780159,115.258159212823
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,2,-108.323747357503,129.247284432951
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,3,-348.047604341566,151.476998466264
34,allages,all_cohorts,dr,mdcr,AM,vol_per_bene,4,-289.679759158844,169.433774512009
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,-6,-3.40829742312626,8.51002495847641
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,-5,-1.86065384827093,10.1087842387145
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,-4,-1.54168069749665,12.8886877568886
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,-3,-5.93233726029409,11.2709457421937
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,-2,4.3266658698865,8.28708447293881
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,-1,-9.87508323527691,13.2990971702074
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,0,0.768705209241874,11.201853538624
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,1,-13.9159776634434,19.1651919873168
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,2,-16.1161393765193,31.2460428029959
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,3,-50.6016224336878,40.0834937856262
35,allages,all_cohorts,dr,mdcr,AM,vol_per_capita,4,-54.5675437397233,51.2263372151488
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,-6,-2.38728459339678,0.611012660639365
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,-5,0.982955806008487,2.5846111858948
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,-4,1.27241204408238,2.87066320019351
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,-3,-1.56493286996695,1.83003356522447
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,-2,0.0371386087750981,1.60580288995157
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,-1,-1.92490425821197,1.62315350028586
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,0,0.505118418511783,1.98883769015145
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,1,-0.771282783285754,4.05081427621501
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,2,0.317253286394438,7.17868564081864
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,3,-5.55164731768992,6.79495992274018
36,allages,all_cohorts,dr,mdcr,ED,spend_per_bene,4,-10.2304871951554,11.1797780998215
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,-6,-0.122528522706854,0.139093892080417
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,-5,0.229365047194403,0.378734846181633
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,-4,0.283516842157888,0.430638295379322
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,-3,-0.156066473431037,0.297494155275619
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,-2,-0.0510662916907163,0.194245742292134
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,-1,-0.321460525396333,0.307205112008681
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,0,0.0330802966521012,0.304837596114084
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,1,-0.103472392192265,0.791093277275169
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,2,0.205652288538004,1.64324408479869
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,3,-0.774119857441482,2.00134375655091
37,allages,all_cohorts,dr,mdcr,ED,spend_per_capita,4,-1.91714399254412,3.10456897856636
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,-6,2.03368888469615,0.652082860136755
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,-5,1.71659256065392,2.76074248575712
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,-4,2.37379667756915,1.54335724987965
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,-3,0.193400971512702,0.829726084297385
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,-2,0.247350176743509,0.917678583951478
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,-1,1.00157836759194,0.880104916543638
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,0,-0.142897771308129,1.29538968095741
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,1,0.454599703721086,1.26073026573474
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,2,0.546536822012117,1.56217543959317
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,3,0.0309097400795737,2.87697376546672
38,allages,all_cohorts,dr,mdcr,ED,spend_per_vol,4,0.611554700756267,3.97490760867244
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,-6,-8.55985084770464,1.41739493724103
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,-5,0.301176490635228,4.66678979686415
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,-4,-1.07992162951248,6.28760566992759
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,-3,-3.53861553053321,3.05317593085854
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,-2,-0.786198647042302,3.12041441104359
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,-1,-4.95367946538977,2.95394767765576
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,0,0.902495013590242,3.97888999093108
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,1,-2.56313596781159,6.2996670567665
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,2,-1.96235190996505,9.58378954358766
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,3,-11.6152608931845,9.22380204786091
39,allages,all_cohorts,dr,mdcr,ED,vol_per_bene,4,-21.2428763532311,12.9074194809468
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,-6,-0.567148930501329,0.241182595806487
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,-5,0.285446455262804,0.785189880560824
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,-4,0.0213237775650901,0.998345940351851
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,-3,-0.403815153779739,0.495622765159475
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,-2,-0.229866715829425,0.330192957838386
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,-1,-0.865038250393318,0.431861102826914
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,0,0.0372902362494166,0.480693385590865
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,1,-0.594696997811278,1.1546222719623
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,2,-0.339561872150118,2.36485087951672
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,3,-2.07247536098609,2.87648682830678
40,allages,all_cohorts,dr,mdcr,ED,vol_per_capita,4,-4.40485345550426,4.02077872352427
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,-6,-83.9936118482406,11.9512272007057
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,-5,17.9538565206443,49.3917764455887
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,-4,11.2515169855647,49.297924031681
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,-3,-38.1455749277182,27.6848955008455
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,-2,-15.399898839047,21.5128854807305
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,-1,-43.5091679902278,23.8789080897284
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,0,-9.19207434721116,23.095131158072
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,1,-27.9101684785267,37.8688130436792
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,2,-36.0480905652484,46.7414226267118
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,3,-96.7143148354088,47.2178145883528
41,allages,all_cohorts,dr,mdcr,IP,spend_per_bene,4,-169.210333415092,68.2536069151496
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,-6,-4.15342899108678,1.70900522178682
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,-5,4.73043375131371,4.22565940389937
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,-4,1.87961898928187,6.29384523006288
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,-3,-4.98119684447127,3.98174673180126
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,-2,-2.03875705958738,2.35013350494549
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,-1,-6.47688000050437,3.03101353861455
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,0,-1.5354460238739,2.64929306772459
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,1,-5.71470545244585,6.03828507446707
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,2,-6.18590286084147,9.69920685382242
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,3,-16.4250178580684,10.6466278325714
42,allages,all_cohorts,dr,mdcr,IP,spend_per_capita,4,-30.556651821964,16.3288148466284
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,-6,-32.1320917741782,10.874171004372
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,-5,37.3319866519029,38.9509453860188
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,-4,-3.87128107129131,16.6672020488901
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,-3,4.78151556909239,16.6031619985921
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,-2,-6.91738687651193,16.7616083314628
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,-1,-4.76843958592367,13.7472125987835
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,0,1.00360445236943,18.6628606273316
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,1,-19.1380620672569,26.6417991908625
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,2,-10.3857037859957,29.8128369705495
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,3,-14.5233620484901,37.070853976796
43,allages,all_cohorts,dr,mdcr,IP,spend_per_vol,4,-33.1512983922214,37.080753700156
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,-6,-4.60385220868916,0.915504514189449
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,-5,0.49018741005899,2.73381549636899
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,-4,1.09987336876645,3.02723231355726
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,-3,-2.08697006940589,1.90023128886929
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,-2,-0.430808025301405,1.30483341672389
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,-1,-2.32951175747719,1.40715670355597
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,0,-0.0382503244142699,1.32993178572405
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,1,-0.779530448949764,2.10634691826654
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,2,-1.12683929543753,2.77120894986171
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,3,-4.41537555221713,2.92619448812122
44,allages,all_cohorts,dr,mdcr,IP,vol_per_bene,4,-8.34369027696928,4.40660697996475
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,-6,-0.118968000964407,0.134092698180919
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,-5,0.191583920183722,0.34540182701613
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,-4,0.156342807327758,0.393657781932383
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,-3,-0.299544047809204,0.275321996582597
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,-2,-0.120235508525642,0.143183214415235
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,-1,-0.425289285870954,0.181445443546516
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,0,-0.103588352039367,0.161074725979087
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,1,-0.395446221317053,0.377277005005881
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,2,-0.484724600703323,0.595420729735574
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,3,-1.16335966807972,0.632595997210247
45,allages,all_cohorts,dr,mdcr,IP,vol_per_capita,4,-2.06891418216266,0.997327371239853
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,-6,22.5479393366198,6.12982419375705
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,-5,-39.2091432683722,28.8935964828078
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,-4,29.9109360187437,21.8439831919544
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,-3,2.42380828165051,7.61512263898236
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,-2,0.80064935608164,12.6632453311465
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,-1,5.03442437854032,7.46728854999192
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,0,-11.0902221463118,8.42442829060292
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,1,-32.1257375112781,23.8831007656364
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,2,-43.3106459691041,38.6149222549459
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,3,-59.1894538630593,46.2057969985946
46,allages,all_cohorts,dr,mdcr,NF,spend_per_bene,4,-63.7276351733938,51.998367520444
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,-6,4.29466936532344,1.08475943694581
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,-5,-5.93011089813398,2.91201869248215
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,-4,4.19970313940914,2.64731023733634
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,-3,0.114096475494652,1.3202882883959
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,-2,0.986243531983563,1.79579698349201
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,-1,0.90988183461188,0.887547868246687
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,0,-1.77563915097662,1.27660674215748
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,1,-4.76329670204375,3.36572438766758
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,2,-6.88986520202833,5.94957365218435
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,3,-9.36744094506899,7.20294015663608
47,allages,all_cohorts,dr,mdcr,NF,spend_per_capita,4,-10.1934213489994,8.0466598615409
48,allages,all_cohorts,dr,mdcr,NF,spend_per_vol,-6,95.2471870056285,27.9703980278889
48,allages,all_cohorts,dr,mdcr,NF,spend_per_vol,-5,147.194810805903,75.4407963551428
48,allages,all_cohorts,dr,mdcr,NF,spend_per_vol,-4,26.1733985064478,60.026887281743
48,allages,all_cohorts,dr,mdcr,NF,spend_per_vol,-3,28.9738453904291,26.5841480078097
48,allages,all_cohorts,dr,mdcr,NF,spend_per_vol,-2,40.0336818460357,31.7579321037306
