location_name,year_id,poverty_rate,median_hh_income,uninsured_rate,prop_under18,prop_over65
Kansas,2015,13.0302517571,53906,9.14012165637075,0.247363600114162,0.146327105573798
Kansas,2016,12.1217440046655,54935,8.73328838786304,0.245905721790988,0.150542653310352
Kansas,2017,11.9010347403387,56422,8.73388259800368,0.244608621057195,0.153598389082782
Kansas,2018,11.9679156875513,58218,8.76969595491622,0.242194256588506,0.158746148905551
Kansas,2019,11.4329610183606,62087,9.20082571512828,0.240379512815989,0.164072942360487
Kentucky,2010,17.6995037618981,41576,,0.237973385772831,0.130671132859275
Kentucky,2011,18.0824219624361,42248,,0.236649335965376,0.13226383444083
Kentucky,2012,19.382553236877,41724,13.8713980280093,0.23239327780587,0.140083987476072
Kentucky,2013,18.7653695392724,43399,14.2957723614944,0.23083433535178,0.144713381013106
Kentucky,2014,19.1221836575595,42958,8.45697055162453,0.230047103664996,0.147961563916902
Kentucky,2015,18.5093456397193,45215,6.02084734627748,0.228375590835174,0.152342143394985
Kentucky,2016,18.4710091038446,46659,5.12931806594739,0.228186372063483,0.154953578722796
Kentucky,2017,17.2400581248145,48375,5.38161127812324,0.22778647246446,0.159186779007357
Kentucky,2018,16.8829520803549,50247,5.6433338103698,0.22553498991362,0.163680886366088
Kentucky,2019,16.2625341630698,52295,6.44400688180518,0.224238658469409,0.168893068046833
Louisiana,2010,18.1374441455209,43445,,0.24946545551407,0.121242274161727
Louisiana,2011,18.3813958570838,44086,,0.247900368282896,0.122255382647623
Louisiana,2012,19.9497354367184,42944,16.884787427282,0.243187749041536,0.1298921987104
Louisiana,2013,19.7557546859403,44164,16.6114956963548,0.240553716703384,0.131220827288903
Louisiana,2014,19.8410764574723,44555,14.7716847583722,0.239755200147279,0.135744942228233
Louisiana,2015,19.5950492416036,45727,11.9461246376793,0.238974728543155,0.139937191750144
Louisiana,2016,20.1976147471512,45146,10.2646562885199,0.238650300982599,0.144004078889865
Louisiana,2017,19.7459190426083,46145,8.35431104536033,0.236798280566305,0.148604080879818
Louisiana,2018,18.627087313216,47905,7.97532439084669,0.23553437376743,0.154638069106764
Louisiana,2019,18.9972886766599,51073,8.90485914236435,0.23336934267253,0.159653019686396
Maine,2010,12.5665253856847,46933,,0.212016585509146,0.153022788128029
Maine,2011,12.7698039209622,47898,,0.208940922499309,0.156358507026118
Maine,2012,14.6727722684249,46709,10.238556877958,0.200111797242234,0.170007794208813
Maine,2013,13.961603831115,46974,11.1867300871791,0.195990821364419,0.177658393949569
Maine,2014,14.125945028203,49462,10.1467633640224,0.193950931103107,0.182366743879545
Maine,2015,13.3503893283506,51494,8.40461528281955,0.192472437201353,0.188492230660905
Maine,2016,12.480911995716,53079,8.04564103654259,0.191479550184419,0.192757076904705
Maine,2017,11.0674937904237,56277,8.10101623048177,0.190284203915392,0.199670336333293
Maine,2018,11.6396211502672,55602,8.02447537914998,0.185707753413767,0.206267315399536
Maine,2019,10.8736293229047,58924,8.02464253782889,0.183269454520567,0.212747691584363
Maryland,2010,8.57876793983929,70647,,0.239113563020162,0.118895664876011
Maryland,2011,8.97966359269085,72419,,0.236331101734581,0.12108647278109
Maryland,2012,10.2847707654961,71122,10.3236656118763,0.228213208015616,0.129607075325729
Maryland,2013,10.1167055016975,72483,10.167535732963,0.226766601212317,0.133899967177247
Maryland,2014,10.1076245802114,73971,7.87088077552814,0.226084836591618,0.137569445989873
Maryland,2015,9.73473936987596,75847,6.58707879906346,0.224382621140347,0.141013728520623
Maryland,2016,9.66319127779179,78945,6.1362989320837,0.223745343389545,0.145675346263334
Maryland,2017,9.28389370698978,80776,6.13636985426506,0.222556280161667,0.149134104967518
Maryland,2018,8.9528678761162,83242,6.00208915805046,0.221482286613408,0.154076526490232
Maryland,2019,9.02354213713642,86738,6.00134951359319,0.220370082439031,0.15877237961652
Massachusetts,2010,10.5284240953251,64509,,0.221078705642158,0.135337966273775
Massachusetts,2011,10.7091966373224,65981,,0.218536915251879,0.136866082831572
Massachusetts,2012,11.8889056211283,65339,3.87240398784745,0.21083729151821,0.144599785981164
Massachusetts,2013,11.9338561115646,66768,3.72964778623133,0.208126644298431,0.147934115703625
Massachusetts,2014,11.6324601300956,69160,3.28000278329805,0.206167662504625,0.150558276089452
Massachusetts,2015,11.466727369531,70628,2.81736326842897,0.204166594303386,0.153688717009335
Massachusetts,2016,10.4437328126756,75297,2.53946805656815,0.202435663282675,0.157730454848873
Massachusetts,2017,10.4523496159424,77385,2.79710540905462,0.199798857666653,0.161494640018928
Massachusetts,2018,9.96113626792044,79835,2.76551956755845,0.198072513357796,0.164809684635901
Massachusetts,2019,9.4008800513188,85843,2.99193560328452,0.196122801832658,0.170082334385636
Michigan,2010,14.8456452980096,48432,,0.243248280589955,0.132325270552565
Michigan,2011,15.6587068530625,48669,,0.239718057972379,0.135225607348572
Michigan,2012,17.4381193241554,46859,11.4025612557623,0.229438470317787,0.145964833821696
Michigan,2013,17.047766521437,48273,10.9512633871844,0.226740572750253,0.150246543370391
Michigan,2014,16.195710713986,49847,8.53924240972276,0.224385832437678,0.154499092168349
Michigan,2015,15.7721441772433,51084,6.08148163248665,0.222505123669499,0.158289641722069
Michigan,2016,14.9648316109104,52492,5.36753601690103,0.22070072419246,0.162068531369922
Michigan,2017,14.1596811166877,54909,5.17132784663107,0.218409262670077,0.167141238614213
Michigan,2018,14.0508653256292,56697,5.40576864364761,0.216514946355586,0.172115609226369
Michigan,2019,12.9865164793299,59584,5.7810699868394,0.214564201730334,0.176873364663177
Minnesota,2010,10.590388474233,57243,,0.244582036256222,0.125557763824435
Minnesota,2011,10.9612022927302,58476,,0.242620292183495,0.127410343318448
Minnesota,2012,11.3814072734597,58906,7.98269403094074,0.237547310080665,0.135692719596947
Minnesota,2013,11.1939350927037,60702,8.20073019446803,0.236624369509149,0.139237101457831
Minnesota,2014,11.4645670590742,61481,5.87707668336788,0.235123203900628,0.142534055636499
Minnesota,2015,10.1820819685633,63488,4.51238555096988,0.23369633528454,0.146633430450412
Minnesota,2016,9.88213728394476,65599,4.11805131701266,0.233448225636745,0.150424315283901
Minnesota,2017,9.49395862680352,68388,4.39391658101112,0.232718969208153,0.154019129197939
Minnesota,2018,9.64001163192395,70315,4.4003994551967,0.232045172681178,0.158368499739538
Minnesota,2019,8.96909680067651,74593,4.88479487273215,0.230984752196597,0.163395590350576
Mississippi,2010,21.2370644890902,37881,,0.257436205617216,0.125539813004187
Mississippi,2011,21.5982506187859,38718,,0.256014813812697,0.126895187201948
Mississippi,2012,24.1535305736296,37095,17.0473255082828,0.250481586478191,0.134919257629837
Mississippi,2013,24.0487488976311,37963,17.0876220552979,0.246435636182986,0.138527691329955
Mississippi,2014,21.5202713203729,39680,14.4898274325883,0.244667224879504,0.142719347084696
Mississippi,2015,21.995878586429,40593,12.6926172167478,0.243290770111482,0.147363612271763
Mississippi,2016,20.8361592232553,41754,11.8386152915975,0.241960286757635,0.150443366170067
Mississippi,2017,19.7663824190244,43529,12.0430374060876,0.239453436547033,0.156066820816997
Mississippi,2018,19.6658661441329,44717,12.1298172774828,0.236301661125118,0.158854255607678
Mississippi,2019,19.6046830907732,45792,12.9749649608605,0.234672390394433,0.16356842348955
Missouri,2010,13.9713365096552,46262,,0.241096976620963,0.137230818899504
Missouri,2011,14.343053810404,47202,,0.239035313799888,0.138711629432946
Missouri,2012,16.234852710034,45321,13.5625542308389,0.233096778007528,0.146849346096339
Missouri,2013,15.8857630145253,46931,13.0311092645915,0.231475085665181,0.150286614988226
Missouri,2014,15.4563847735316,48363,11.6606275058372,0.229649799813279,0.153686207953738
Missouri,2015,14.8339528160696,50238,9.76829801091971,0.228902215635557,0.156311517123211
Missouri,2016,13.9899916089216,51746,8.89920178331021,0.228141145576892,0.160344493681274
Missouri,2017,13.4221110308212,53578,9.13735353712448,0.226981882159119,0.165251281910359
Missouri,2018,13.2297315895363,54478,9.41564908353509,0.224881546448091,0.168951621591094
Missouri,2019,12.9375401581549,57409,10.0271647733265,0.223659650263922,0.172375627054199
Montana,2010,14.5467625293076,43872,,0.229054192139783,0.143655538085668
Montana,2011,14.593368812599,45324,,0.227102906433712,0.146060350774378
Montana,2012,15.5211025154141,45076,18.0246367279807,0.219014048775246,0.157773884459991
Montana,2013,16.5189283698919,46972,16.4648435545683,0.220748351253245,0.162613959307108
Montana,2014,15.4269944847047,46328,14.2167171238231,0.219447644002075,0.166233383060809
Montana,2015,14.6157639916366,49509,11.6475569507537,0.219010812731316,0.173223460209555
Montana,2016,13.3225944278832,50027,8.11826648889062,0.219347350650347,0.176381268464874
Montana,2017,12.4719744893427,53386,8.46411804158283,0.218844866172359,0.181073077117125
Montana,2018,13.0235131503612,55328,8.21612587445981,0.216477377024489,0.188494829639322
Montana,2019,12.6483434067146,57153,8.27042479162831,0.211946727945373,0.194529640393047
Nebraska,2010,11.8201712152892,49342,,0.251973042451192,0.133835058709095
Nebraska,2011,12.0402227775551,50695,,0.251090283228198,0.134577932016628
Nebraska,2012,12.9919751413734,50723,11.2548389780779,0.249418358685547,0.138490184718611
Nebraska,2013,13.1877955347234,51440,11.3317023957181,0.248192683391526,0.141624690396015
Nebraska,2014,12.4340784882401,52686,9.66755930352746,0.248671939401638,0.143862114490384
Nebraska,2015,12.5534953942134,54996,8.23948506499908,0.248197701707107,0.146974195623856
Nebraska,2016,11.423291082072,56927,8.55125598219906,0.248587395837484,0.149592368791411
Nebraska,2017,10.7723810453192,59970,8.289077233217,0.247176153443926,0.153590274551632
Nebraska,2018,11.0028464141474,59566,8.29464809634953,0.246148280073064,0.157571680036159
Nebraska,2019,9.89338149336211,63229,8.29335614593131,0.245602789070351,0.161442156980327
Nevada,2010,11.8856102596078,55726,,0.249536423639869,0.115078203233851
Nevada,2011,12.93931216148,55553,,0.247669630686961,0.118030774340951
Nevada,2012,16.4366126982434,49760,22.1524505637921,0.24082588509825,0.130299017989214
Nevada,2013,15.7636714517778,51230,20.675959403846,0.237137902955268,0.136492271344479
Nevada,2014,15.2361780768703,51450,15.2075613466537,0.233359597534288,0.141070811549721
Nevada,2015,14.6727629669753,52431,12.2789633238958,0.231266290652041,0.146016822071055
Nevada,2016,13.787899290549,55180,11.3711113107142,0.230438311080938,0.150255879305782
Nevada,2017,13.0021572099318,58003,11.2288149897577,0.228134790774903,0.152993006428535
Nevada,2018,12.9455163106146,58646,11.2116548305284,0.227136111616429,0.156578319478828
Nevada,2019,12.4971725593219,63276,11.4223838387025,0.224253901425772,0.161751222990004
New Hampshire,2010,7.8124300898696,63277,,0.225240288932743,0.129633871892074
New Hampshire,2011,7.96524053484058,64664,,0.221063582567514,0.133115385462999
New Hampshire,2012,10.0361945490212,63280,10.6308756487237,0.208236731838288,0.146963242721005
New Hampshire,2013,8.70251744289058,64230,10.7172385757012,0.204898678387468,0.153355714079545
New Hampshire,2014,9.16369968559321,66532,9.18165041949934,0.201449639097597,0.157857211227204
New Hampshire,2015,8.23300156824993,70303,6.34491637429437,0.197902763248079,0.16410317689357
New Hampshire,2016,7.29647012393065,70936,5.90041375894724,0.194667345922033,0.170012623661311
New Hampshire,2017,7.6962163310745,73381,5.81570335754436,0.192281770486187,0.175991867708772
New Hampshire,2018,7.63868457918638,74991,5.74902448510655,0.190295608120561,0.180732466467815
New Hampshire,2019,7.2701377521373,77933,6.25487126461938,0.188290011627471,0.186177062625808
New Jersey,2010,9.10510781277302,69811,,0.238665553259462,0.132495648436057
New Jersey,2011,9.38693958978525,71180,,0.236339297873293,0.133954121665282
New Jersey,2012,10.7567668502945,69667,12.7083156798654,0.228633021944613,0.141045891575358
New Jersey,2013,11.4499238046969,70165,13.1976788890188,0.227196311995756,0.144326112310139
New Jersey,2014,11.1034620576961,71919,10.9321072240204,0.225123920710883,0.146800101810493
New Jersey,2015,10.7738532097033,72222,8.71367048889798,0.223137095246457,0.149916170025652
New Jersey,2016,10.4443167542183,76126,7.97695929812444,0.221862136254259,0.153408212382423
New Jersey,2017,9.99493840021741,80088,7.72898911218867,0.219728428083544,0.157287141263856
New Jersey,2018,9.52173079229193,81740,7.4398102314542,0.21900439130181,0.161450948081163
New Jersey,2019,9.16176267712953,85751,7.8890484659484,0.218192135047775,0.166071092827332
New Mexico,2010,18.3562017781269,43820,,0.254566290567586,0.12835188329371
New Mexico,2011,18.9642812741878,44631,,0.252916349227543,0.130698686783798
New Mexico,2012,20.8455392223508,42558,18.4221210105249,0.247345289321029,0.141094528126555
New Mexico,2013,21.9253232371925,43872,18.6383352015205,0.243651833057032,0.14729723054908
New Mexico,2014,21.3223011207392,44803,14.5217275524552,0.239779782237199,0.152517390912421
New Mexico,2015,20.4376670085711,45382,10.9273926459068,0.239515536118256,0.15854998467706
New Mexico,2016,19.8319742244106,46748,9.17345592695214,0.235228482255053,0.16437219337679
New Mexico,2017,19.6535346325948,46744,9.10265827646484,0.234533325032207,0.167584898973693
New Mexico,2018,19.4689532250133,47169,9.52337971522547,0.229183250390851,0.17584951618476
New Mexico,2019,18.1770365337833,51945,9.96426278268489,0.225984093123474,0.180143445173641
New York,2010,14.1643505840932,55603,,0.227959102124666,0.132884085036562
New York,2011,14.4891868181048,56951,,0.225236146213164,0.134226446303598
New York,2012,15.8676345190616,56448,10.8864658652335,0.217728828450474,0.141002769457188
New York,2013,15.9697361337345,57369,10.6675960791686,0.215726151482304,0.14400410724535
New York,2014,15.9291373586449,58878,8.70050423732899,0.213978751485031,0.146644723571749
New York,2015,15.4017138552118,60850,7.05929684996031,0.21283145492898,0.149650347389503
New York,2016,14.731122373259,62909,6.0633574077921,0.211664969806216,0.15349387897032
New York,2017,14.0774710106199,64894,5.67593968726951,0.20925051685444,0.159251622681372
